SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jan 19 14:58:45 CET 2022
User: femtolab_admin
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: HR+D2113
Integration Time (usec): 100000 (HR+D2113)
Spectra Averaged: 50 (HR+D2113)
Boxcar Smoothing: 0 (HR+D2113)
Correct for Electrical Dark: No (HR+D2113)
Strobe/Lamp Enabled: No (HR+D2113)
Correct for Detector Non-linearity: No (HR+D2113)
Correct for Stray Light: No (HR+D2113)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
939.47	646.02
939.90	644.24
940.33	646.02
940.76	645.70
941.19	642.76
941.61	643.44
942.04	643.92
942.47	643.60
942.90	645.14
943.33	645.50
943.76	644.26
944.19	641.94
944.61	645.28
945.04	645.36
945.47	641.38
945.90	642.60
946.33	643.02
946.76	644.50
947.18	646.80
947.61	646.40
948.04	643.82
948.47	644.60
948.90	644.40
949.32	646.30
949.75	644.46
950.18	646.92
950.61	644.58
951.04	643.54
951.46	645.38
951.89	646.88
952.32	643.54
952.75	643.08
953.18	645.34
953.60	645.64
954.03	643.98
954.46	645.18
954.89	644.86
955.31	647.48
955.74	646.54
956.17	643.72
956.60	643.64
957.02	645.06
957.45	642.14
957.88	643.62
958.31	644.00
958.73	644.68
959.16	644.34
959.59	646.76
960.02	643.96
960.44	643.94
960.87	643.34
961.30	643.68
961.73	641.88
962.15	647.82
962.58	646.14
963.01	643.76
963.43	641.98
963.86	644.14
964.29	644.80
964.72	645.02
965.14	642.22
965.57	646.06
966.00	643.24
966.42	643.92
966.85	646.16
967.28	644.00
967.70	642.94
968.13	646.56
968.56	645.84
968.98	644.42
969.41	644.00
969.84	644.60
970.26	643.62
970.69	641.52
971.12	644.66
971.54	642.92
971.97	644.18
972.40	647.50
972.82	646.30
973.25	646.96
973.68	645.86
974.10	641.28
974.53	643.84
974.96	644.90
975.38	642.64
975.81	645.32
976.23	644.42
976.66	644.52
977.09	643.28
977.51	648.68
977.94	644.86
978.37	643.18
978.79	645.14
979.22	645.30
979.64	644.68
980.07	646.24
980.50	642.26
980.92	643.84
981.35	643.68
981.77	643.06
982.20	643.54
982.63	642.16
983.05	643.70
983.48	644.08
983.90	645.28
984.33	644.24
984.75	643.72
985.18	643.22
985.61	645.64
986.03	643.84
986.46	642.76
986.88	647.08
987.31	644.26
987.73	643.70
988.16	644.60
988.58	642.40
989.01	643.32
989.44	646.26
989.86	644.12
990.29	642.68
990.71	643.56
991.14	645.50
991.56	641.70
991.99	643.24
992.41	643.30
992.84	644.82
993.26	645.84
993.69	643.94
994.11	644.60
994.54	645.58
994.96	641.72
995.39	644.44
995.81	646.14
996.24	643.20
996.66	642.98
997.09	643.84
997.51	644.12
997.94	643.18
998.36	643.52
998.79	645.48
999.21	642.22
999.64	643.50
1000.06	645.04
1000.49	645.32
1000.91	642.16
1001.34	642.22
1001.76	645.70
1002.18	646.24
1002.61	644.36
1003.03	643.94
1003.46	641.60
1003.88	645.44
1004.31	644.28
1004.73	644.18
1005.16	641.62
1005.58	643.60
1006.00	644.00
1006.43	646.54
1006.85	642.32
1007.28	644.26
1007.70	645.20
1008.12	644.08
1008.55	643.92
1008.97	642.44
1009.40	646.84
1009.82	644.56
1010.25	644.86
1010.67	647.12
1011.09	643.08
1011.52	645.28
1011.94	643.90
1012.36	641.20
1012.79	645.10
1013.21	647.06
1013.64	643.28
1014.06	642.58
1014.48	644.02
1014.91	645.74
1015.33	643.46
1015.75	640.94
1016.18	642.72
1016.60	644.96
1017.03	644.44
1017.45	645.68
1017.87	643.90
1018.30	643.86
1018.72	645.32
1019.14	640.70
1019.57	644.28
1019.99	643.16
1020.41	645.00
1020.84	644.26
1021.26	642.26
1021.68	642.96
1022.11	645.92
1022.53	644.52
1022.95	640.90
1023.37	647.36
1023.80	643.66
1024.22	645.10
1024.64	643.22
1025.07	646.14
1025.49	643.00
1025.91	642.66
1026.34	642.36
1026.76	643.30
1027.18	651.88
1027.60	642.66
1028.03	646.38
1028.45	644.30
1028.87	643.34
1029.30	642.96
1029.72	642.54
1030.14	643.36
1030.56	643.42
1030.99	642.44
1031.41	645.04
1031.83	646.42
1032.25	645.46
1032.68	644.00
1033.10	643.46
1033.52	643.50
1033.94	643.24
1034.37	643.04
1034.79	644.22
1035.21	643.68
1035.63	645.32
1036.05	646.66
1036.48	642.96
1036.90	644.74
1037.32	644.12
1037.74	642.62
1038.17	641.22
1038.59	642.88
1039.01	642.80
1039.43	645.44
1039.85	644.20
1040.28	643.22
1040.70	643.42
1041.12	642.20
1041.54	643.38
1041.96	642.66
1042.39	643.08
1042.81	644.28
1043.23	643.04
1043.65	644.48
1044.07	645.36
1044.49	642.20
1044.92	644.76
1045.34	645.08
1045.76	644.94
1046.18	645.24
1046.60	645.60
1047.02	643.56
1047.44	643.30
1047.87	644.56
1048.29	643.34
1048.71	641.54
1049.13	640.84
1049.55	642.92
1049.97	643.48
1050.39	644.80
1050.82	644.02
1051.24	641.90
1051.66	641.62
1052.08	645.80
1052.50	642.46
1052.92	642.82
1053.34	646.10
1053.76	644.20
1054.18	644.42
1054.61	641.30
1055.03	643.44
1055.45	644.90
1055.87	644.22
1056.29	643.82
1056.71	644.74
1057.13	642.02
1057.55	644.72
1057.97	642.82
1058.39	643.50
1058.81	646.00
1059.23	644.44
1059.65	642.80
1060.08	641.82
1060.50	643.36
1060.92	643.50
1061.34	645.12
1061.76	642.24
1062.18	643.70
1062.60	644.50
1063.02	646.00
1063.44	643.58
1063.86	645.50
1064.28	644.88
1064.70	642.92
1065.12	642.76
1065.54	642.00
1065.96	642.38
1066.38	642.00
1066.80	645.14
1067.22	645.14
1067.64	642.52
1068.06	645.96
1068.48	643.50
1068.90	645.26
1069.32	644.58
1069.74	643.98
1070.16	642.90
1070.58	642.46
1071.00	643.66
1071.42	643.64
1071.84	643.20
1072.26	644.12
1072.68	645.46
1073.10	642.40
1073.52	643.50
1073.94	643.06
1074.36	643.58
1074.78	644.76
1075.20	643.52
1075.62	642.56
1076.04	643.36
1076.46	644.10
1076.88	642.24
1077.30	644.62
1077.71	645.60
1078.13	643.60
1078.55	643.96
1078.97	644.98
1079.39	644.84
1079.81	644.78
1080.23	643.32
1080.65	642.96
1081.07	642.66
1081.49	643.00
1081.91	642.66
1082.33	644.34
1082.75	643.30
1083.16	644.30
1083.58	643.12
1084.00	643.08
1084.42	643.66
1084.84	643.50
1085.26	645.52
1085.68	643.48
1086.10	645.08
1086.52	641.06
1086.93	642.96
1087.35	644.28
1087.77	642.38
1088.19	644.64
1088.61	643.16
1089.03	641.30
1089.45	641.96
1089.86	643.96
1090.28	645.30
1090.70	645.08
1091.12	643.54
1091.54	643.26
1091.96	645.58
1092.37	642.96
1092.79	643.68
1093.21	643.06
1093.63	645.46
1094.05	643.42
1094.47	643.90
1094.88	644.94
1095.30	645.22
1095.72	643.64
1096.14	646.34
1096.56	643.16
1096.98	642.92
1097.39	646.06
1097.81	641.50
1098.23	643.06
1098.65	641.86
1099.06	642.66
1099.48	641.28
1099.90	646.18
1100.32	648.54
>>>>>End Processed Spectral Data<<<<<
